date;Temperature;Humidity;Light;CO2;HumidityRatio;Occupancy
06/02/2015 01:53;20.5;19.89;0;438.5;0.00295915170308649;0
06/02/2015 01:54;20.5;19.89;0;435;0.00295915170308649;0
06/02/2015 01:56;20.5;19.745;0;435;0.00293747732551703;0
06/02/2015 01:57;20.5;19.79;0;436;0.00294420369559917;0
06/02/2015 01:58;20.55;19.84;0;433;0.00296084007143347;0
06/02/2015 01:59;20.5;19.79;0;433.666.666.666.667;0.00294420369559917;0
06/02/2015 01:59;20.5;19.745;0;431.5;0.00293747732551703;0
06/02/2015 02:00;20.5;19.65;0;436.5;0.00292327768638439;0
06/02/2015 02:02;20.5;19.7;0;437;0.00293075110022723;0
06/02/2015 02:03;20.6;19.6;0;435;0.00293393033923272;0
06/02/2015 02:04;20.5;19.745;0;437;0.00293747732551703;0
06/02/2015 02:05;20.6;19.6;0;433;0.00293393033923272;0
06/02/2015 02:06;20.5;19.65;0;431.5;0.00292327768638439;0
06/02/2015 02:06;20.5;19.65;0;432;0.00292327768638439;0
06/02/2015 02:08;20.55;19.65;0;429;0.00293235157647933;0
06/02/2015 02:09;20.55;19.6;0;430;0.00292485503579613;0
06/02/2015 02:10;20.5;19.6;0;430.5;0.00291580445128535;0
06/02/2015 02:10;20.55;19.6;0;433;0.00292485503579613;0
06/02/2015 02:12;20.6;19.6;0;436;0.00293393033923272;0
06/02/2015 02:12;20.6;19.53;0;435;0.00292340276842956;0
06/02/2015 02:13;20.6;19.445;0;434;0.0029106197664319;0
06/02/2015 02:15;20.5;19.55;0;434;0.00290833139492368;0
06/02/2015 02:16;20.5;19.6;0;435;0.00291580445128535;0
06/02/2015 02:17;20.6;19.6;0;438;0.00293393033923272;0
06/02/2015 02:18;20.6;19.5;0;440;0.00291889106094967;0
06/02/2015 02:19;205.666.666.666.667;195.333.333.333.333;0;436.666.666.666.667;0.00291787190321775;0
06/02/2015 02:19;205.666.666.666.667;19.5;0;437.666.666.666.667;0.00291286928120345;0
06/02/2015 02:21;205.666.666.666.667;19.5;0;437;0.00291286928120345;0
06/02/2015 02:22;20.6;19.5;0;433;0.00291889106094967;0
06/02/2015 02:23;20.6;19.445;0;435.5;0.0029106197664319;0
06/02/2015 02:23;20.6;19.5;0;435;0.00291889106094967;0
06/02/2015 02:25;20.6;19.5;0;437;0.00291889106094967;0
06/02/2015 02:25;20.6;19.34;0;436;0.00289482972125133;0
06/02/2015 02:26;20.5;19.34;0;438;0.00287694650987218;0
06/02/2015 02:28;20.6;19.5;0;440;0.00291889106094967;0
06/02/2015 02:29;20.55;19.445;0;438.5;0.00290161690260444;0
06/02/2015 02:30;20.55;19.39;0;436;0.00289337152882751;0
06/02/2015 02:31;20.6;19.34;0;433;0.00289482972125133;0
06/02/2015 02:31;20.5;19.39;0;432.5;0.00288441881560686;0
06/02/2015 02:32;20.5;19.39;0;434.5;0.00288441881560686;0
06/02/2015 02:34;20.55;19.29;0;433.5;0.00287838049759094;0
06/02/2015 02:35;20.6;19.39;0;433.5;0.00290234869086544;0
06/02/2015 02:36;20.6;19.295;0;434.5;0.00288806280330063;0
06/02/2015 02:37;20.6;19.29;0;434;0.00288731093257501;0
06/02/2015 02:38;20.6;19.29;0;435;0.00288731093257501;0
06/02/2015 02:38;20.5;19.34;0;431;0.00287694650987218;0
06/02/2015 02:39;20.5;19.29;0;431.5;0.00286947438284154;0
06/02/2015 02:41;204.633.333.333.333;192.266.666.666.667;0;432.666.666.666.667;0.00285351580731716;0
06/02/2015 02:42;20.5;19.39;0;436;0.00288441881560686;0
06/02/2015 02:43;20.5;19.39;0;436;0.00288441881560686;0
06/02/2015 02:44;20.5;19.245;0;441.5;0.00286274962130062;0
06/02/2015 02:44;20.5;19.2;0;434;0.0028560250045001;0
06/02/2015 02:45;20.39;19.29;0;433.5;0.00284996625752727;0
06/02/2015 02:47;204.266.666.666.667;19.29;0;429.333.333.333.333;0.00285645595496454;0
06/02/2015 02:48;20.5;19.29;0;434.5;0.00286947438284154;0
06/02/2015 02:49;20.5;19.2;0;433.5;0.0028560250045001;0
06/02/2015 02:50;20.5;19.15;0;435.5;0.00284855337780667;0
06/02/2015 02:51;20.445;19.05;0;435;0.00282396460077754;0
06/02/2015 02:51;20.39;191.666.666.666.667;0;434;0.00283166164233876;0
06/02/2015 02:53;20.39;19.245;0;430.5;0.00284328742231428;0
06/02/2015 02:54;20.39;19.2;0;426;0.00283660872987593;0
06/02/2015 02:55;20.5;19.2;0;429;0.0028560250045001;0
06/02/2015 02:55;20.5;19.2;0;435.5;0.0028560250045001;0
06/02/2015 02:57;20.5;19.2;0;433.5;0.0028560250045001;0
06/02/2015 02:57;20.5;19.2;0;427.5;0.0028560250045001;0
06/02/2015 02:58;205.333.333.333.333;191.666.666.666.667;0;429.666.666.666.667;0.00285694031796831;0
06/02/2015 03:00;20.525;19.175;0;433;0.00285671241681019;0
06/02/2015 03:01;20.5;19.1;0;432.5;0.00284108192979292;0
06/02/2015 03:02;20.5;19.1;0;431;0.00284108192979292;0
06/02/2015 03:03;205.333.333.333.333;19.1;0;433.333.333.333.333;0.00284695765074688;0
06/02/2015 03:04;20.5;19.1;0;433;0.00284108192979292;0
06/02/2015 03:04;20.5;19.1;0;434;0.00284108192979292;0
06/02/2015 03:06;20.5;19.1;0;437;0.00284108192979292;0
06/02/2015 03:07;20.5;19.1;0;437;0.00284108192979292;0
06/02/2015 03:08;20.5;19.1;0;439;0.00284108192979292;0
06/02/2015 03:08;205.333.333.333.333;189.633.333.333.333;0;432.333.333.333.333;0.0028264941800736;0
06/02/2015 03:10;20.525;19.075;0;432;0.00284174624237996;0
06/02/2015 03:10;20.5;19.05;0;429.5;0.00283361066045245;0
06/02/2015 03:11;20.5;19.1;0;436.5;0.00284108192979292;0
06/02/2015 03:13;205.333.333.333.333;19;0;432.666.666.666.667;0.00283198424795916;0
06/02/2015 03:14;20.55;19;0;430;0.00283491057414835;0
06/02/2015 03:15;20.5;18.945;0;425;0.00281792157639044;0
06/02/2015 03:16;20.55;19;0;425.5;0.00283491057414835;0
06/02/2015 03:16;20.55;19;0;434;0.00283491057414835;0
06/02/2015 03:17;20.5;19;0;433;0.00282613956977883;0
06/02/2015 03:19;20.5;19;0;433;0.00282613956977883;0
06/02/2015 03:20;20.6;189.633.333.333.333;0;433.5;0.00283819263211046;0
06/02/2015 03:21;20.5;19;0;426;0.00282613956977883;0
06/02/2015 03:22;205.333.333.333.333;189.633.333.333.333;0;426.333.333.333.333;0.0028264941800736;0
06/02/2015 03:23;205.333.333.333.333;189.266.666.666.667;0;430;0.00282100420866383;0
06/02/2015 03:23;20.6;18.945;0;436;0.00283543622163973;0
06/02/2015 03:24;20.6;19;0;437.5;0.00284370552601066;0
06/02/2015 03:26;20.5;19;0;433.5;0.00282613956977883;0
06/02/2015 03:27;20.55;18.945;0;432.5;0.00282666696060251;0
06/02/2015 03:28;20.55;18.945;0;430;0.00282666696060251;0
06/02/2015 03:29;20.5;19;0;433;0.00282613956977883;0
06/02/2015 03:29;20.6;19;0;439;0.00284370552601066;0
06/02/2015 03:30;20.5;18.89;0;429.5;0.00280970379917266;0
06/02/2015 03:32;20.55;19;0;431;0.00283491057414835;0
06/02/2015 03:33;20.6;19;0;433;0.00284370552601066;0
06/02/2015 03:34;20.55;19;0;434;0.00283491057414835;0
06/02/2015 03:35;20.55;18.89;0;434.5;0.00281842356457419;0
06/02/2015 03:36;20.5;18.945;0;435.5;0.00281792157639044;0
06/02/2015 03:36;20.5;18.84;0;434.5;0.00280223328018994;0
06/02/2015 03:38;20.5;18.89;0;433.5;0.00280970379917266;0
06/02/2015 03:39;20.5;19;0;433;0.00282613956977883;0
06/02/2015 03:40;20.5;19;0;433.5;0.00282613956977883;0
06/02/2015 03:40;20.5;19;0;434.5;0.00282613956977883;0
06/02/2015 03:42;20.5;19;0;438;0.00282613956977883;0
06/02/2015 03:42;20.5;18.945;0;437;0.00281792157639044;0
06/02/2015 03:43;20.445;18.945;0;435;0.00280832916488769;0
06/02/2015 03:45;20.5;19;0;434;0.00282613956977883;0
06/02/2015 03:46;20.5;18.895;0;434.5;0.00281045086089638;0
06/02/2015 03:47;20.5;18.89;0;431;0.00280970379917266;0
06/02/2015 03:48;20.5;19;0;433.5;0.00282613956977883;0
06/02/2015 03:49;204.266.666.666.667;18.89;0;431.666.666.666.667;0.0027969577563535;0
06/02/2015 03:49;20.39;188.233.333.333.333;0;428.666.666.666.667;0.00278071119911161;0
06/02/2015 03:51;20.39;18.79;0;429.5;0.00277576499665867;0
06/02/2015 03:52;20.39;189.266.666.666.667;0;434.333.333.333.333;0.0027960449244251;0
06/02/2015 03:53;20.39;18.84;0;430;0.00278318432970664;0
06/02/2015 03:53;20.39;18.7;0;430;0.00276241064121188;0
06/02/2015 03:55;20.39;18.89;0;424;0.00279060383896873;0
06/02/2015 03:55;20.39;189.266.666.666.667;0;427.333.333.333.333;0.0027960449244251;0
06/02/2015 03:56;20.39;188.233.333.333.333;0;430;0.00278071119911161;0
06/02/2015 03:58;20.39;18.79;0;431;0.00277576499665867;0
06/02/2015 03:59;20.39;18.79;0;433.5;0.00277576499665867;0
06/02/2015 04:00;20.445;18.79;0;430;0.00278524971345677;0
06/02/2015 04:01;20.445;18.79;0;434;0.00278524971345677;0
06/02/2015 04:01;20.5;18.79;0;434;0.00279476293984717;0
06/02/2015 04:02;20.5;18.79;0;435.5;0.00279476293984717;0
06/02/2015 04:04;20.5;18.79;0;436.333.333.333.333;0.00279476293984717;0
06/02/2015 04:05;20.5;18.745;0;434.5;0.00278803978627054;0
06/02/2015 04:06;20.5;18.745;0;434;0.00278803978627054;0
06/02/2015 04:07;20.5;18.7;0;434;0.00278131677738241;0
06/02/2015 04:08;20.5;18.79;0;435;0.00279476293984717;0
06/02/2015 04:08;20.5;18.79;0;430.5;0.00279476293984717;0
06/02/2015 04:09;20.5;18.7;0;436;0.00278131677738241;0
06/02/2015 04:11;20.39;186.666.666.666.667;0;431.666.666.666.667;0.00275746472851366;0
06/02/2015 04:12;20.39;18.76;0;428.666.666.666.667;0.00277131348141006;0
06/02/2015 04:13;20.39;187.675;0;431;0.00277242635427527;0
06/02/2015 04:14;20.39;187.225;0;434.5;0.00276574917655245;0
06/02/2015 04:14;20.39;18.7;0;434.5;0.00276241064121188;0
06/02/2015 04:15;20.39;18.7;0;429.5;0.00276241064121188;0
06/02/2015 04:17;20.39;18.745;0;432;0.00276908774757338;0
06/02/2015 04:18;20.39;18.7;0;435.5;0.00276241064121188;0
06/02/2015 04:19;20.39;18.6;0;436;0.0027475731380385;0
06/02/2015 04:20;20.39;18.745;0;430;0.00276908774757338;0
06/02/2015 04:21;20.39;18.76;0;434;0.00277131348141006;0
06/02/2015 04:21;20.39;18.745;0;435;0.00276908774757338;0
06/02/2015 04:23;20.39;18.7;0;434.5;0.00276241064121188;0
06/02/2015 04:24;20.39;18.7;0;427.5;0.00276241064121188;0
06/02/2015 04:25;20.39;18.7;0;433.333.333.333.333;0.00276241064121188;0
06/02/2015 04:25;20.5;18.745;0;433;0.00278803978627054;0
06/02/2015 04:27;20.39;18.7;0;438;0.00276241064121188;0
06/02/2015 04:27;20.445;18.7;0;434;0.00277184952407835;0
06/02/2015 04:28;204.633.333.333.333;18.73;0;432.666.666.666.667;0.00277947388804106;0
06/02/2015 04:30;20.5;18.7;0;435;0.00278131677738241;0
06/02/2015 04:31;20.445;18.7;0;433.5;0.00277184952407835;0
06/02/2015 04:32;20.39;18.6;0;432;0.0027475731380385;0
06/02/2015 04:33;20.39;18.7;0;434;0.00276241064121188;0
06/02/2015 04:34;20.39;18.7;0;439;0.00276241064121188;0
06/02/2015 04:34;20.39;18.7;0;434;0.00276241064121188;0
06/02/2015 04:36;20.445;18.7;0;430;0.00277184952407835;0
06/02/2015 04:37;20.445;18.7;0;435;0.00277184952407835;0
06/02/2015 04:38;20.5;18.7;0;437.5;0.00278131677738241;0
06/02/2015 04:38;20.5;18.7;0;434;0.00278131677738241;0
06/02/2015 04:40;20.445;18.7;0;436;0.00277184952407835;0
06/02/2015 04:40;20.445;18.7;0;432.5;0.00277184952407835;0
06/02/2015 04:41;204.633.333.333.333;18.7;0;429.5;0.00277500211930092;0
06/02/2015 04:43;20.39;18.7;0;430;0.00276241064121188;0
06/02/2015 04:44;20.5;18.7;0;436;0.00278131677738241;0
06/02/2015 04:45;20.5;18.745;0;436.5;0.00278803978627054;0
06/02/2015 04:46;204.633.333.333.333;186.666.666.666.667;0;439.333.333.333.333;0.00277003356244273;0
06/02/2015 04:46;20.39;18.6;0;435;0.0027475731380385;0
06/02/2015 04:47;20.39;18.6;0;432;0.0027475731380385;0
06/02/2015 04:49;20.39;18.65;0;431;0.00275499180153006;0
06/02/2015 04:50;20.39;18.7;0;425.5;0.00276241064121188;0
06/02/2015 04:51;20.39;18.7;0;429;0.00276241064121188;0
06/02/2015 04:52;20.39;18.7;0;431.5;0.00276241064121188;0
06/02/2015 04:53;20.39;18.6;0;435;0.0027475731380385;0
06/02/2015 04:53;20.39;18.7;0;428;0.00276241064121188;0
06/02/2015 04:54;20.39;18.7;0;431.5;0.00276241064121188;0
06/02/2015 04:56;20.39;18.7;0;432.5;0.00276241064121188;0
06/02/2015 04:57;20.445;18.7;0;434.5;0.00277184952407835;0
06/02/2015 04:58;20.39;18.7;0;429;0.00276241064121188;0
06/02/2015 04:59;20.39;186.666.666.666.667;0;428.666.666.666.667;0.00275746472851366;0
06/02/2015 04:59;20.39;18.7;0;432;0.00276241064121188;0
06/02/2015 05:00;20.39;18.7;0;430;0.00276241064121188;0
06/02/2015 05:02;20.39;18.7;0;431;0.00276241064121188;0
06/02/2015 05:03;20.445;18.6;0;431.5;0.0027569610989078;0
06/02/2015 05:04;20.39;18.7;0;433;0.00276241064121188;0
06/02/2015 05:05;20.39;18.7;0;437.5;0.00276241064121188;0
06/02/2015 05:06;20.39;18.7;0;434;0.00276241064121188;0
06/02/2015 05:06;20.39;18.7;0;432;0.00276241064121188;0
06/02/2015 05:08;20.39;18.65;0;433;0.00275499180153006;0
06/02/2015 05:09;20.39;18.7;0;425.5;0.00276241064121188;0
06/02/2015 05:10;20.39;18.7;0;423;0.00276241064121188;0
06/02/2015 05:10;20.39;186.666.666.666.667;0;430;0.00275746472851366;0
06/02/2015 05:12;20.39;18.6;0;434;0.0027475731380385;0
06/02/2015 05:12;203.566.666.666.667;18.6;0;428.666.666.666.667;0.00274189716633263;0
06/02/2015 05:13;20.29;18.65;0;427;0.00273794873953609;0
06/02/2015 05:15;20.34;18.7;0;425.5;0.00275385439617598;0
06/02/2015 05:16;20.34;18.7;0;433.5;0.00275385439617598;0
06/02/2015 05:17;20.34;18.7;0;434.5;0.00275385439617598;0
06/02/2015 05:18;20.39;18.7;0;427;0.00276241064121188;0
06/02/2015 05:19;20.39;18.65;0;433;0.00275499180153006;0
06/02/2015 05:19;20.34;18.65;0;433.5;0.00274645863650126;0
06/02/2015 05:21;203.566.666.666.667;186.666.666.666.667;0;432.666.666.666.667;0.00275176823262922;0
06/02/2015 05:22;20.39;18.7;0;430;0.00276241064121188;0
06/02/2015 05:23;20.34;18.7;0;430.5;0.00275385439617598;0
06/02/2015 05:23;20.39;18.7;0;431;0.00276241064121188;0
06/02/2015 05:25;20.39;18.65;0;431.333.333.333.333;0.00275499180153006;0
06/02/2015 05:25;20.39;18.7;0;433;0.00276241064121188;0
06/02/2015 05:26;20.39;18.7;0;432;0.00276241064121188;0
06/02/2015 05:28;20.39;18.7;0;430;0.00276241064121188;0
06/02/2015 05:29;20.34;18.7;0;431.5;0.00275385439617598;0
06/02/2015 05:30;20.39;18.7;0;430.333.333.333.333;0.00276241064121188;0
06/02/2015 05:31;20.39;18.7;0;429;0.00276241064121188;0
06/02/2015 05:31;203.566.666.666.667;186.666.666.666.667;0;432.666.666.666.667;0.00275176823262922;0
06/02/2015 05:32;20.34;18.6;0;431.5;0.00273906305192466;0
06/02/2015 05:34;20.29;18.745;0;428;0.00275195710045601;0
06/02/2015 05:35;20.29;18.745;0;425.5;0.00275195710045601;0
06/02/2015 05:36;20.29;18.745;0;430.5;0.00275195710045601;0
06/02/2015 05:37;20.29;18.79;0;432;0.00275859285910685;0
06/02/2015 05:38;20.29;18.7;0;433;0.00274532148276465;0
06/02/2015 05:38;20.29;18.745;0;435.5;0.00275195710045601;0
06/02/2015 05:39;20.29;18.79;0;431.5;0.00275859285910685;0
06/02/2015 05:41;20.29;187.675;0;432.75;0.00275527496216121;0
06/02/2015 05:42;20.29;18.7;0;437;0.00274532148276465;0
06/02/2015 05:43;20.29;18.7;0;433.5;0.00274532148276465;0
06/02/2015 05:44;20.29;18.7;0;434;0.00274532148276465;0
06/02/2015 05:44;20.245;18.695;0;438.5;0.0027369265480493;0
06/02/2015 05:45;20.29;18.79;0;436.5;0.00275859285910685;0
06/02/2015 05:47;20.29;18.79;0;437;0.00275859285910685;0
06/02/2015 05:48;20.29;18.79;0;436;0.00275859285910685;0
06/02/2015 05:49;20.29;18.79;0;441;0.00275859285910685;0
06/02/2015 05:50;20.29;18.79;0;440;0.00275859285910685;0
06/02/2015 05:51;20.29;18.745;0;437;0.00275195710045601;0
06/02/2015 05:51;20.29;18.79;0;438.5;0.00275859285910685;0
06/02/2015 05:53;20.29;18.84;0;433;0.00276596608960277;0
06/02/2015 05:54;20.245;18.795;0;434;0.00275163119787626;0
06/02/2015 05:55;20.29;18.76;0;437;0.0027541690043439;0
06/02/2015 05:55;20.29;18.79;0;435;0.00275859285910685;0
06/02/2015 05:57;20.29;18.79;0;434;0.00275859285910685;0
06/02/2015 05:57;20.29;18.79;0;437;0.00275859285910685;0
06/02/2015 05:58;20.29;18.745;0;434.5;0.00275195710045601;0
06/02/2015 06:00;20.29;18.745;0;439;0.00275195710045601;0
06/02/2015 06:01;20.29;18.79;0;433;0.00275859285910685;0
06/02/2015 06:02;20.29;18.7;0;434;0.00274532148276465;0
06/02/2015 06:03;20.245;18.745;0;433;0.00274427878643669;0
06/02/2015 06:04;20.245;18.745;0;432.5;0.00274427878643669;0
06/02/2015 06:04;20.245;18.745;0;433;0.00274427878643669;0
06/02/2015 06:06;20.2;18.745;0;433;0.00273661933319912;0
06/02/2015 06:07;20.245;18.84;0;432;0.00275824851613654;0
06/02/2015 06:08;20.2;18.79;0;434;0.00274321794569799;0
06/02/2015 06:08;20.29;18.79;0;433;0.00275859285910685;0
06/02/2015 06:10;20.245;18.745;0;430.5;0.00274427878643669;0
06/02/2015 06:10;20.29;18.79;0;433;0.00275859285910685;0
06/02/2015 06:11;20.29;18.745;0;434;0.00275195710045601;0
06/02/2015 06:13;20.29;18.84;0;430;0.00276596608960277;0
06/02/2015 06:14;20.29;18.79;0;431.333.333.333.333;0.00275859285910685;0
06/02/2015 06:15;20.29;18.7;0;439;0.00274532148276465;0
06/02/2015 06:16;20.29;18.79;0;439;0.00275859285910685;0
06/02/2015 06:16;20.29;18.73;0;442;0.00274974521223028;0
06/02/2015 06:17;20.2;18.7;0;432;0.00273002086008945;0
06/02/2015 06:19;20.23;18.73;0;427.5;0.00273951991475475;0
06/02/2015 06:20;20.29;18.745;0;433;0.00275195710045601;0
06/02/2015 06:21;20.29;18.6;0;437;0.00273057617031989;0
06/02/2015 06:22;20.29;18.7;0;432;0.00274532148276465;0
06/02/2015 06:23;20.2;18.7;0;426;0.00273002086008945;0
06/02/2015 06:23;20.29;18.7;0;431;0.00274532148276465;0
06/02/2015 06:24;20.29;18.7;0;433.333.333.333.333;0.00274532148276465;0
06/02/2015 06:26;20.29;18.675;0;429.25;0.00274163508939844;0
06/02/2015 06:27;20.26;186.333.333.333.333;0;433.333.333.333.333;0.0027304009979612;0
06/02/2015 06:28;20.245;18.65;0;430.5;0.00273030968145523;0
06/02/2015 06:29;20.29;18.7;0;430;0.00274532148276465;0
06/02/2015 06:29;20.29;18.7;0;433.5;0.00274532148276465;0
06/02/2015 06:30;20.29;18.6;0;432.5;0.00273057617031989;0
06/02/2015 06:32;20.29;18.7;0;432;0.00274532148276465;0
06/02/2015 06:33;20.29;18.7;0;434;0.00274532148276465;0
06/02/2015 06:34;20.29;18.6;0;429;0.00273057617031989;0
06/02/2015 06:35;20.29;18.65;0;438;0.00273794873953609;0
06/02/2015 06:36;20.29;18.7;0;439;0.00274532148276465;0
06/02/2015 06:36;20.29;18.7;0;433;0.00274532148276465;0
06/02/2015 06:38;20.29;18.65;0;433.5;0.00273794873953609;0
06/02/2015 06:39;20.29;18.6;0;431;0.00273057617031989;0
06/02/2015 06:40;203.233.333.333.333;185.666.666.666.667;0;432.666.666.666.667;0.00273130634237627;0
06/02/2015 06:40;20.39;18.6;0;434;0.0027475731380385;0
06/02/2015 06:42;20.39;18.6;0;434;0.0027475731380385;0
06/02/2015 06:42;20.39;18.6;0;436.5;0.0027475731380385;0
06/02/2015 06:43;20.39;18.6;0;432.666.666.666.667;0.0027475731380385;0
06/02/2015 06:45;20.39;18.6;0;429.75;0.0027475731380385;0
06/02/2015 06:46;20.39;18.5;0;428.5;0.0027327363396011;0
06/02/2015 06:47;20.39;18.6;0;434;0.0027475731380385;0
06/02/2015 06:48;20.29;18.6;0;435.5;0.00273057617031989;0
06/02/2015 06:49;20.29;18.39;0;432;0.00269961327968767;0
06/02/2015 06:49;20.245;18.6;0;433;0.00272295777185017;0
06/02/2015 06:51;20.29;18.7;0;434;0.00274532148276465;0
06/02/2015 06:52;20.29;18.65;0;433.5;0.00273794873953609;0
06/02/2015 06:53;20.2;18.6;0;432;0.00271535808553788;0
06/02/2015 06:53;20.2;18.6;0;431;0.00271535808553788;0
06/02/2015 06:55;20.2;18.6;0;435;0.00271535808553788;0
06/02/2015 06:55;20.2;18.6;0;438;0.00271535808553788;0
06/02/2015 06:56;20.2;18.6;0;432;0.00271535808553788;0
06/02/2015 06:58;20.1;18.6;0;430;0.00269853668924176;0
06/02/2015 06:59;20.2;18.6;0;428.5;0.00271535808553788;0
06/02/2015 07:00;20.2;18.6;0;432.666.666.666.667;0.00271535808553788;0
06/02/2015 07:01;20.2;18.6;0;432;0.00271535808553788;0
06/02/2015 07:01;20.2;18.6;0;430;0.00271535808553788;0
06/02/2015 07:02;20.2;18.6;0;431.333.333.333.333;0.00271535808553788;0
06/02/2015 07:04;20.2;18.6;0;432.666.666.666.667;0.00271535808553788;0
06/02/2015 07:05;20.2;18.6;0;434;0.00271535808553788;0
06/02/2015 07:06;20.2;18.6;0;429;0.00271535808553788;0
06/02/2015 07:07;20.2;18.6;0;429;0.00271535808553788;0
06/02/2015 07:08;20.2;18.6;0;433;0.00271535808553788;0
06/02/2015 07:08;20.2;18.6;0;436;0.00271535808553788;0
06/02/2015 07:09;20.2;18.6;0;440;0.00271535808553788;0
06/02/2015 07:11;20.2;18.6;0;436;0.00271535808553788;0
06/02/2015 07:12;20.2;18.6;0;435;0.00271535808553788;0
06/02/2015 07:13;20.2;185.666.666.666.667;0;430;0.00271047064697228;0
06/02/2015 07:14;20.2;18.6;0;425.5;0.00271535808553788;0
06/02/2015 07:14;20.2;18.6;0;432;0.00271535808553788;0
06/02/2015 07:15;20.245;18.6;0;439.5;0.00272295777185017;0
06/02/2015 07:17;20.29;18.6;0;434;0.00273057617031989;0
06/02/2015 07:18;20.29;18.5;0;442;0.00271583155389989;0
06/02/2015 07:19;20.29;18.5;0;439;0.00271583155389989;0
06/02/2015 07:20;20.29;185.666.666.666.667;0;436.666.666.666.667;0.00272566122084624;0
06/02/2015 07:21;20.29;18.5;0;439;0.00271583155389989;0
06/02/2015 07:21;20.29;18.5;0;436;0.00271583155389989;0
06/02/2015 07:23;20.29;18.5;0;435;0.00271583155389989;0
06/02/2015 07:24;20.29;18.55;0;439;0.00272320377510987;0
06/02/2015 07:25;20.29;18.5;0;433;0.00271583155389989;0
06/02/2015 07:25;20.29;18.5;0;435;0.00271583155389989;0
06/02/2015 07:27;20.29;18.5;0;436;0.00271583155389989;0
06/02/2015 07:27;20.245;18.5;0;438;0.00270825447173734;0
06/02/2015 07:28;20.245;18.55;0;439;0.00271560603527957;0
06/02/2015 07:30;20.2;18.5;0;436.5;0.00270069599925773;0
06/02/2015 07:31;20.2;18.5;0;432.666.666.666.667;0.00270069599925773;0
06/02/2015 07:32;20.2;18.5;0;427.5;0.00270069599925773;0
06/02/2015 07:33;20.2;18.5;0;427;0.00270069599925773;0
06/02/2015 07:34;20.245;18.55;0;432;0.00271560603527957;0
06/02/2015 07:34;20.245;18.55;0;438;0.00271560603527957;0
06/02/2015 07:36;20.2;18.5;0;436;0.00270069599925773;0
06/02/2015 07:37;20.2;18.5;0;434;0.00270069599925773;0
06/02/2015 07:38;20.2;18.6;0;435;0.00271535808553788;0
06/02/2015 07:38;20.2;18.6;0;435;0.00271535808553788;0
06/02/2015 07:40;20.2;18.6;260.333.333.333.333;434;0.00271535808553788;0
06/02/2015 07:40;20.2;18.6;401.333.333.333.333;439;0.00271535808553788;1
06/02/2015 07:41;20.175;18.6;433;437.5;0.002711144108566;0
06/02/2015 07:43;20.175;18.675;422.5;440.75;0.00272212398426569;0
06/02/2015 07:44;20.2;18.7;419;442;0.00273002086008945;0
06/02/2015 07:45;20.175;18.7;419;448.5;0.00272578402860229;0
06/02/2015 07:46;20.1;18.745;419;451;0.00271966565200899;0
06/02/2015 07:46;20.15;18.7;419;457.25;0.00272155298507209;1
06/02/2015 07:47;201.333.333.333.333;18.7;409;458.666.666.666.667;0.00271873550156601;0
06/02/2015 07:49;20.175;187.225;411;456;0.00272907810517298;0
06/02/2015 07:50;20.125;18.865;411;458;0.00274140981774534;1
06/02/2015 07:51;20.15;18.89;411;460;0.00274932735405506;1
06/02/2015 07:52;20.2;18.89;411;459.75;0.0027578820280988;1
06/02/2015 07:53;20.2;19.05;411;464;0.0027813459918572;1
06/02/2015 07:53;202.225;19.05;407.5;463.5;0.00278523619589936;1
06/02/2015 07:54;202.675;192.175;400;470.25;0.00281770037038195;1
06/02/2015 07:56;20.29;192.225;400;483.5;0.0028223770615393;1
06/02/2015 07:57;20.315;19.245;413;488.666.666.666.667;0.00283008460321223;1
06/02/2015 07:58;20.39;19.22;412.2;496.25;0.00283957702000011;1
06/02/2015 07:59;20.39;19.26;409;496.25;0.00284551368485454;1
06/02/2015 07:59;204.175;19.29;411;497;0.00285483231239523;1
06/02/2015 08:00;204.266.666.666.667;191.633.333.333.333;413;504;0.00283761363273738;1
06/02/2015 08:02;204.725;190.975;411;503.25;0.00283586956883607;1
06/02/2015 08:03;20.525;19.315;411;509.25;0.00287766626550865;1
06/02/2015 08:04;20.5;192.425;405;515;0.00286237602768121;1
06/02/2015 08:05;205.666.666.666.667;19.2;409;515.333.333.333.333;0.00286784928706544;1
06/02/2015 08:06;20.625;194.175;405;524.5;0.00291098840715561;1
06/02/2015 08:06;20.65;194.725;408.5;531;0.00292379571401485;1
06/02/2015 08:08;20.7;19.5;418.333.333.333.333;530.333.333.333.333;0.00293702219639414;1
06/02/2015 08:09;20.7;19.5;419;533.666.666.666.667;0.00293702219639414;1
06/02/2015 08:10;20.7;19.575;419;535.75;0.00294837198145542;1
06/02/2015 08:10;207.225;19.6;419;546.25;0.00295626966449128;1
06/02/2015 08:12;20.7;195.333.333.333.333;419;547;0.00294206649441474;1
06/02/2015 08:12;20.79;194.725;419;546.25;0.00294924006107571;1
06/02/2015 08:13;20.79;19.5;419;551.25;0.00295342489640642;1
06/02/2015 08:15;20.79;195.333.333.333.333;419;560;0.00295849749921988;1
06/02/2015 08:16;20.79;19.525;419;564;0.00295722934079657;1
06/02/2015 08:17;20.815;19.625;419;568.75;0.00297704775062286;1
06/02/2015 08:18;20.79;196.333.333.333.333;419;572;0.00297371580175007;1
06/02/2015 08:19;20.84;19.65;419;573;0.00298547070121526;1
